id,name,customer_type,risk_rating,country,kyc_status,pep_status,registration_date,country_risk_level,account_count,transaction_count,total_volume_usd,total_alerts,max_alert_score,avg_alert_score
358,Vang-Schmidt,business,1,SE,pending,0,2019-04-30,1,2,142,2466265.19,32,47.0,37.85
32,"Moore, Becker and Carlson",business,1,CH,expired,0,2018-08-04,1,2,142,1668875.85,31,47.0,38.98
894,Miller-Miller,business,1,SG,verified,0,2015-05-20,1,2,142,3624887.65,31,47.0,38.21
1944,Flores LLC,business,1,SG,verified,0,2023-11-08,1,2,142,1610933.08,31,47.0,40.35
1587,"Nelson, Marshall and Landry",business,1,DE,failed,0,2019-06-01,1,4,213,1475083.98,30,47.0,40.29
1166,"Johnson, Cohen and Roberson",business,1,GB,verified,0,2018-07-01,1,2,142,2247838.21,29,47.0,37.92
1743,"Gutierrez, Oliver and Kelley",business,1,SE,verified,0,2017-05-03,1,2,142,1963974.39,29,47.0,40.73
1898,Jensen-Wu,business,1,DE,pending,0,2018-02-06,1,2,142,2900032.18,29,47.0,38.03
1356,"Mills, Meyer and Brooks",business,1,CH,pending,0,2017-11-18,1,3,213,2629590.17,28,47.0,41.37
406,Jones Ltd,business,1,US,expired,0,2017-08-20,1,2,142,1435409.84,27,47.0,41.36
466,Blake Group,business,1,CA,verified,0,2016-05-13,1,2,142,3044756.22,27,47.0,38.47
1910,Martinez-Schwartz,business,1,US,verified,0,2021-01-22,1,2,142,1474953.56,27,47.0,39.85
724,Valdez Ltd,business,1,NL,verified,0,2022-02-19,1,2,142,1832597.59,26,47.0,39.76
888,Best-Townsend,business,1,US,verified,0,2017-11-13,1,2,142,1557782.11,23,47.0,41.26
1286,"Murray, Dunn and Roberts",business,1,SE,expired,0,2021-11-28,1,2,142,2198434.15,23,47.0,39.79
1695,Clark Ltd,business,1,JP,verified,0,2017-11-07,1,2,142,933060.93,22,47.0,40.42
1844,Andrews-Robertson,business,1,FR,verified,0,2016-02-02,1,2,142,2142064.91,22,47.0,40.15
1295,"Graham, Larsen and Taylor",business,1,AU,expired,0,2016-05-28,1,2,142,1372419.71,21,47.0,40.1
1000,White LLC,business,1,ZA,verified,0,2023-11-03,2,1,71,1088551.32,20,47.0,38.98
815,"Ellison, Arias and Thompson",business,1,JP,verified,0,2014-09-03,1,3,142,827322.57,18,47.0,41.29
187,"Barton, Jefferson and Burke",business,1,CH,verified,0,2018-08-13,1,2,142,1302924.99,17,47.0,39.21
468,Lewis-Hernandez,business,1,JP,expired,0,2014-03-03,1,2,142,1433972.38,17,47.0,40.45
634,"Wilson, Parker and Sullivan",business,1,CA,verified,0,2019-09-29,1,1,71,1875876.91,16,47.0,37.92
811,"Lawrence, Powers and Edwards",business,1,CH,verified,0,2016-07-13,1,1,71,1438953.44,15,47.0,39.51
581,Baker-Rios,business,1,DE,verified,0,2014-04-21,1,2,71,564359.89,12,47.0,41.48
927,Hernandez Group,business,1,SG,verified,0,2017-11-28,1,1,71,861577.93,12,47.0,41.68
1885,Schwartz-Harris,business,1,SG,verified,0,2019-02-17,1,1,71,832323.68,11,47.0,39.96
1707,Stein-Moore,business,1,CH,verified,0,2023-08-03,1,4,213,2659873.48,93,46.6,37.34
1544,Smith-Joyce,business,1,US,verified,0,2023-11-09,1,3,142,838551.61,52,46.6,39.54
1900,"Thompson, Floyd and Washington",business,1,US,verified,0,2017-03-15,1,3,213,2184944.93,28,46.6,38.81
1974,Mack-Gould,business,1,FR,verified,0,2014-11-02,1,4,284,3253848.52,38,46.5,39.15
792,"Thomas, Collins and Gibson",business,1,SE,verified,0,2017-04-18,1,3,213,1683531.15,31,46.5,39.12
1774,"Munoz, Simmons and White",business,1,GB,verified,0,2021-12-04,1,4,142,5823007.74,23,46.5,41.63
626,"Craig, Lee and Carr",business,1,JP,verified,0,2017-09-19,1,2,142,1016167.52,22,46.5,40.31
1561,Williams Ltd,business,1,SG,verified,0,2019-01-11,1,2,142,1952457.29,22,46.5,37.04
79,York Inc,business,1,NL,verified,0,2023-08-11,1,1,71,2404118.82,18,46.5,40.07
1245,Davis-Walker,business,1,US,verified,0,2018-01-11,1,1,71,1034270.69,17,46.5,41.53
1142,Jimenez PLC,business,1,AU,verified,0,2019-04-13,1,1,71,1119268.87,14,46.5,39.89
1505,Mann-Hansen,business,1,NO,verified,0,2020-05-12,1,3,142,1030195.92,12,46.5,39.66
1270,Howard PLC,business,1,HK,verified,0,2019-07-24,2,3,213,2886354.85,76,46.0,37.41
602,Roberts Ltd,business,1,FR,verified,0,2014-07-06,1,3,167,3491965.71,65,45.6,34.43
1711,"Haney, Harris and Johnson",business,1,AU,verified,0,2021-07-24,1,3,213,1881328.33,58,45.6,41.27
649,"Brown, Ford and Roman",business,1,DE,expired,0,2021-01-06,1,4,284,2225001.46,52,45.6,38.8
1045,"Scott, Bartlett and Sloan",business,1,FR,verified,0,2015-10-15,1,4,284,2656744.19,51,45.6,38.56
823,Johnson-Walker,business,1,CA,failed,0,2020-01-28,1,3,213,2268315.14,48,45.6,39.83
939,Howe-Long,business,1,DE,verified,0,2023-07-18,1,4,284,2779910.72,47,45.6,40.99
544,Wang Group,business,1,CA,verified,0,2019-07-24,1,3,213,2934799.3,44,45.6,39.24
758,Thomas-Jackson,business,1,SG,verified,0,2021-12-08,1,3,213,4070681.37,41,45.6,38.89
1121,"Watson, Smith and Morris",business,1,SG,expired,0,2017-05-10,1,3,213,2086345.95,41,45.6,40.68
214,Ward LLC,business,1,US,expired,0,2014-09-03,1,4,213,4094697.46,36,45.6,38.56
973,Brown-Frey,business,1,GB,verified,0,2020-05-18,1,2,142,2732043.22,35,45.6,39.19
800,Salinas Ltd,business,1,SE,verified,0,2014-08-26,1,2,142,1509820.96,32,45.6,39.82
1332,Brown LLC,business,1,SG,verified,0,2014-01-03,1,3,213,3449346.47,32,45.6,37.22
1389,"Wright, Ramos and Bennett",business,1,NO,verified,0,2016-02-19,1,4,213,1572202.77,32,45.6,39.34
1086,Silva-Smith,business,1,CH,verified,0,2020-11-16,1,2,142,2405457.84,31,45.6,38.24
394,Wilson-Jimenez,business,1,AR,verified,0,2018-08-07,2,3,213,6083249.07,30,45.6,38.35
994,"Yu, Banks and Thompson",business,1,GB,verified,0,2018-10-19,1,3,213,2158362.87,30,45.6,39.0
1263,Stevens LLC,business,1,GB,expired,0,2017-12-01,1,3,213,2899868.47,29,45.6,37.88
1303,"Lewis, Johnson and Green",business,1,NL,verified,0,2019-09-25,1,3,213,8069657.77,29,45.6,38.65
1717,"Mcclain, Flores and Lee",business,1,NO,verified,0,2016-11-10,1,2,142,1681763.25,29,45.6,38.39
869,"Shaffer, Garcia and Richardson",business,1,JP,verified,0,2016-10-22,1,2,142,1399202.21,28,45.6,41.01
1104,Garner LLC,business,1,CA,verified,0,2021-10-24,1,2,142,1191911.28,28,45.6,38.79
1115,Edwards Inc,business,1,FR,verified,0,2018-11-09,1,2,142,2101846.57,28,45.6,38.64
1048,Buchanan PLC,business,1,DE,verified,0,2018-10-11,1,2,142,2521594.61,27,45.6,38.78
1062,Schroeder-Flores,business,1,GB,verified,0,2020-07-20,1,2,142,1805222.6,27,45.6,40.83
872,Jones PLC,business,1,US,expired,0,2015-08-10,1,3,142,1061811.68,25,45.6,40.45
1920,"Walker, Pennington and Shah",business,1,GB,verified,0,2014-11-15,1,3,213,1978670.25,25,45.6,40.0
301,Rodriguez-James,business,1,CA,verified,0,2022-05-18,1,2,142,1560936.77,24,45.6,37.46
414,"Morris, Maddox and Stewart",business,1,CH,failed,0,2017-09-30,1,2,142,1736902.69,24,45.6,37.96
668,Harris Inc,business,1,US,verified,0,2021-12-13,1,2,142,2018902.9,24,45.6,40.9
1111,Gay LLC,business,1,SG,pending,0,2018-12-29,1,4,142,1191153.85,23,45.6,37.78
1675,"Peck, Andersen and Mitchell",business,1,GB,verified,0,2019-03-18,1,2,142,2584820.41,22,45.6,38.76
541,"Winters, Morgan and Bradshaw",business,1,NL,verified,0,2017-09-24,1,2,142,894714.84,21,45.6,41.14
471,Barnes PLC,business,1,GB,verified,0,2020-09-29,1,2,142,1961539.86,19,45.6,39.6
751,Hawkins-Hunt,business,1,AE,verified,0,2019-12-08,2,3,142,2028470.45,19,45.6,39.21
851,Flynn Group,business,1,FR,pending,0,2017-08-16,1,2,142,3059958.89,19,45.6,38.08
1080,Wells and Sons,business,1,JP,pending,0,2016-02-21,1,3,142,659488.88,19,45.6,41.13
1418,Ramirez-White,business,1,FR,verified,0,2016-04-20,1,2,142,2012445.66,19,45.6,37.8
1575,Hanson-Alexander,business,1,KE,verified,0,2019-01-04,3,2,142,1224077.36,19,45.6,39.67
1737,"Rivera, Valencia and Nguyen",business,1,SE,verified,0,2018-02-19,1,2,142,1301677.55,18,45.6,39.28
1912,Barnes-Wolf,business,1,HK,verified,0,2021-08-20,2,2,142,3254158.34,17,45.6,41.68
63,Brown Ltd,business,1,FR,verified,0,2017-02-19,1,1,71,587341.66,16,45.6,42.34
1009,Snyder-Gray,business,1,SE,verified,0,2023-10-03,1,1,71,668521.7,16,45.6,40.98
166,Graham-Johnson,business,1,NO,verified,0,2015-05-13,1,2,71,868435.42,14,45.6,39.63
1339,"Baker, Ramsey and Cooper",business,1,SE,verified,0,2016-06-14,1,1,71,1061280.54,12,45.6,38.0
1648,"Salazar, Moore and Pierce",business,1,GB,pending,0,2021-02-08,1,1,71,974343.14,12,45.6,38.03
349,"Wilson, Brown and West",business,1,US,verified,0,2020-12-31,1,1,71,866189.35,8,45.6,37.55
1410,Kathryn Long,individual,1,DE,verified,0,2016-02-16,1,4,92,106985.02,6,45.6,42.6
1063,"Butler, Brewer and Lopez",business,1,JP,expired,0,2023-04-17,1,4,213,1288714.32,86,45.5,38.02
574,Murphy PLC,business,1,CA,verified,0,2020-10-19,1,4,284,9321224.7,64,45.5,38.93
407,Schmidt and Sons,business,1,CA,verified,0,2017-06-28,1,3,213,4980567.81,44,45.5,39.7
1340,Carlson-Jones,business,1,NO,verified,0,2017-07-23,1,4,284,3021250.01,40,45.5,39.86
555,Lin-Barnes,business,1,IN,expired,0,2019-11-23,2,3,213,2846728.23,35,45.5,38.71
368,"Frye, Hoffman and Santiago",business,1,DE,verified,0,2021-07-22,1,3,213,1407577.03,33,45.5,39.62
1985,"Walker, Walls and Ramirez",business,1,NO,pending,0,2017-12-13,1,2,142,3031998.18,33,45.5,37.63
1463,Harrison-Smith,business,1,NL,verified,0,2022-11-28,1,3,142,4673185.47,28,45.5,38.33
845,Jones-Norton,business,1,DE,verified,0,2020-04-20,1,1,71,711592.57,24,45.5,38.08
948,Davis and Sons,business,1,US,expired,0,2018-12-15,1,2,71,1083221.5,18,45.5,39.67
30,Hicks Inc,business,1,DE,pending,0,2021-03-21,1,1,71,566401.94,13,45.5,41.9
806,"Lopez, Nguyen and Ellis",business,1,JP,verified,0,2019-04-19,1,4,284,2670237.85,72,45.1,39.74
383,Bennett Group,business,1,DE,verified,0,2023-05-07,1,3,213,4815833.42,54,45.1,40.24
475,Smith-Gomez,business,1,AU,expired,0,2017-09-18,1,4,284,1916720.71,42,45.1,40.39
1529,"Davis, Hardy and Schmidt",business,1,CH,pending,0,2018-12-04,1,4,285,2546063.82,41,45.1,40.09
487,"Parsons, Ellis and Carter",business,1,FR,verified,0,2022-11-03,1,4,284,2689933.74,40,45.1,39.18
683,Shaffer Inc,business,1,GB,verified,0,2021-07-27,1,3,142,2408773.69,39,45.1,39.12
193,"Hernandez, Thompson and Boyd",business,1,JP,verified,0,2020-05-14,1,2,142,31836847.25,38,45.1,39.28
1116,Hayes and Sons,business,1,NO,failed,0,2019-06-26,1,4,284,2556419.35,37,45.1,38.79
1210,"Evans, Miles and Valencia",business,1,CH,verified,0,2023-02-12,1,3,213,4252674.8,36,45.1,39.62
817,Edwards Group,business,1,IN,verified,0,2018-11-13,2,3,213,13387879.77,35,45.1,39.62
1925,Allen-Hansen,business,1,BR,verified,0,2019-09-03,2,4,284,2274477.68,35,45.1,39.47
1374,Bowman Group,business,1,SE,verified,0,2017-06-20,1,3,213,3499250.63,34,45.1,38.72
1307,Sanders PLC,business,1,IN,verified,0,2015-01-04,2,3,213,1728690.88,32,45.1,39.38
1383,"Herman, Bailey and Richmond",business,1,CH,verified,0,2018-04-11,1,4,213,2318601.67,32,45.1,38.83
147,"Holmes, Williams and Wright",business,1,NO,verified,0,2018-07-21,1,3,213,2985606.63,31,45.1,38.42
86,"Brewer, Bryant and Hickman",business,1,FR,verified,0,2019-05-05,1,3,213,2069438.44,30,45.1,40.36
1518,White Inc,business,1,DE,verified,0,2016-04-15,1,3,142,4258051.7,30,45.1,39.93
1182,West-Wilson,business,1,JP,verified,0,2015-06-12,1,2,142,3307624.22,29,45.1,40.81
1781,Thomas Ltd,business,1,MX,verified,0,2022-01-17,2,4,213,2989939.57,29,45.1,39.23
197,Sanchez-Marshall,business,1,AU,verified,0,2014-12-28,1,3,213,1760278.99,27,45.1,37.83
1790,Jackson-Neal,business,1,AE,verified,0,2021-12-14,2,2,142,2103304.4,27,45.1,39.93
1977,Wells-Roberts,business,1,FR,pending,0,2016-07-31,1,2,142,2908489.13,27,45.1,37.45
61,Jenkins-Shields,business,1,GB,verified,0,2014-10-04,1,4,213,3720110.26,26,45.1,41.04
1042,Stanton and Sons,business,1,DE,expired,0,2015-08-01,1,2,142,2171529.41,24,45.1,39.49
379,"Farmer, Dorsey and Bell",business,1,AU,verified,0,2019-07-06,1,2,142,1794860.9,23,45.1,39.14
1310,White PLC,business,1,NL,verified,0,2019-02-13,1,3,142,2977547.52,23,45.1,39.71
441,Perez and Sons,business,1,MA,pending,0,2021-01-24,3,2,142,11127169.72,22,45.1,41.21
454,Solis and Sons,business,1,FR,verified,0,2017-11-13,1,2,142,2051035.01,22,45.1,37.97
1819,Byrd-Kaiser,business,1,CH,verified,0,2018-06-10,1,2,142,2291483.52,22,45.1,38.91
489,Robertson-Hays,business,1,CH,verified,0,2019-05-14,1,2,142,6986746.24,21,45.1,37.53
926,Oconnor PLC,business,1,NO,verified,0,2022-09-22,1,2,142,1791314.07,21,45.1,40.22
929,"Wiley, Tapia and Smith",business,1,DE,verified,0,2017-08-25,1,2,142,1421158.11,21,45.1,38.27
131,Lee Ltd,business,1,CH,verified,0,2015-09-21,1,2,142,2012165.77,20,45.1,40.7
710,Landry Ltd,business,1,CH,verified,0,2017-09-06,1,1,71,1018030.16,20,45.1,40.1
1715,Meyer Ltd,business,1,GB,verified,0,2016-10-14,1,3,142,1067560.25,20,45.1,39.5
523,Young Group,business,1,US,verified,0,2017-10-20,1,2,142,1339604.4,19,45.1,40.21
1198,Williams-Schultz,business,1,NO,verified,0,2016-07-07,1,2,142,1515617.07,19,45.1,37.87
1685,King-Jones,business,1,CH,verified,0,2016-11-24,1,2,71,1639014.22,19,45.1,39.28
1141,"Higgins, Wilson and Wilson",business,1,NO,verified,0,2018-08-22,1,1,71,613936.8,18,45.1,40.69
1187,Cox-Brown,business,1,CH,verified,0,2023-08-01,1,4,142,1341387.93,18,45.1,39.24
1262,Burgess and Sons,business,1,NO,verified,0,2023-11-19,1,2,71,2855263.5,18,45.1,37.58
1130,Smith-Walker,business,1,FR,verified,0,2015-05-03,1,1,71,1061936.38,17,45.1,40.45
1577,Todd Inc,business,1,NO,verified,0,2022-09-27,1,1,71,2798667.89,16,45.1,39.88
391,Walker PLC,business,1,JP,pending,0,2018-03-26,1,1,71,591557.91,15,45.1,40.52
115,Bailey-Hoover,business,1,JP,verified,0,2019-09-02,1,1,71,1879474.82,11,45.1,39.16
563,"Smith, Rodriguez and Anderson",business,1,GB,verified,0,2023-07-23,1,1,71,579749.85,11,45.1,39.28
171,Joel Williams,individual,1,JP,verified,0,2015-04-04,1,2,46,60322.89,10,45.1,42.47
1040,Megan Oliver,individual,1,DE,verified,0,2017-02-15,1,3,69,104183.49,10,45.1,42.16
245,Phillip Underwood,individual,1,CH,verified,0,2019-02-04,1,3,69,143655.62,9,45.1,42.52
656,Jacqueline Vance,individual,1,AU,verified,0,2022-05-19,1,3,91,689563.09,9,45.1,38.68
660,Willie Long,individual,1,ZA,verified,0,2014-10-30,2,2,46,46031.77,9,45.1,42.52
1279,"Thomas, Williams and Armstrong",business,1,CH,verified,0,2014-12-16,1,2,71,537627.9,9,45.1,40.74
1794,Donna Miller,individual,1,SG,verified,0,2015-08-24,1,3,69,94385.52,8,45.1,42.59
1003,Gregory Flores,individual,1,AU,expired,0,2014-12-13,1,3,69,99244.27,7,45.1,42.67
1330,Carl Vargas,individual,1,AU,verified,0,2017-12-15,1,2,46,94356.09,7,45.1,42.67
1050,Keith Aguilar,individual,1,BR,verified,0,2017-03-11,2,1,23,48482.62,6,45.1,42.78
1114,Bobby Cook,individual,1,NL,verified,0,2018-01-11,1,1,23,58527.38,5,45.1,40.86
1459,Karen Perez,individual,1,CH,verified,0,2022-12-24,1,2,46,56351.71,5,45.1,42.94
1838,Louis Rodriguez,individual,1,SG,verified,0,2020-12-08,1,1,23,35321.28,5,45.1,43.34
402,Michael Cox,individual,1,AU,verified,0,2019-12-12,1,1,23,56721.62,4,45.1,43.17
89,Ibarra-Suarez,business,1,NO,verified,0,2019-02-06,1,2,160,1612917.45,61,45.0,37.2
1883,Mann PLC,business,1,SE,verified,0,2015-07-12,1,4,284,3486914.77,49,45.0,39.33
972,Harper-Johnson,business,1,US,failed,0,2022-05-31,1,3,213,2615519.6,37,45.0,37.91
226,Kerr-Evans,business,1,AE,verified,0,2018-06-07,2,2,144,3278234.91,34,45.0,38.77
868,Jones-Reyes,business,1,SG,verified,0,2017-12-08,1,3,213,3554638.25,34,45.0,39.73
1845,Mendoza-Powell,business,1,SE,pending,0,2022-07-17,1,2,142,937525.93,34,45.0,38.46
507,Osborne LLC,business,1,BR,verified,0,2019-07-21,2,4,213,2661914.69,32,45.0,38.42
623,"Mcdonald, Lee and Rodriguez",business,1,FR,verified,0,2023-01-17,1,2,142,1486761.25,26,45.0,37.29
106,Estrada LLC,business,1,AU,verified,0,2020-03-17,1,2,142,654029.66,25,45.0,40.62
1056,"Morales, Foster and Koch",business,1,JP,verified,0,2021-06-07,1,2,142,1862253.91,25,45.0,38.53
828,"Alexander, Robinson and Coleman",business,1,DE,verified,0,2016-02-19,1,2,142,1919850.28,24,45.0,35.98
1709,Rowe-Thomas,business,1,NO,verified,0,2023-09-05,1,1,71,1281373.23,21,45.0,39.84
1871,Crawford PLC,business,1,NO,verified,0,2020-06-15,1,2,142,1266886.87,20,45.0,37.85
1234,Thompson-Fleming,business,1,FR,pending,0,2015-09-08,1,2,142,2680893.07,19,45.0,36.63
1569,"Gilbert, Fitzgerald and Sanchez",business,1,GB,verified,0,2021-07-28,1,1,71,1624434.89,15,45.0,38.57
583,Silva and Sons,business,1,NL,verified,0,2014-02-02,1,1,71,1012546.8,14,45.0,39.15
308,Byrd-Le,business,1,JP,failed,0,2017-07-10,1,1,71,1102098.42,12,45.0,37.85
971,"Shaw, Price and White",business,1,CH,verified,0,2015-08-21,1,2,142,1754615.83,12,45.0,38.67
1663,"Evans, Knapp and Williams",business,1,JP,verified,0,2014-10-07,1,1,71,960131.04,9,45.0,39.54
708,"Freeman, Stark and Weaver",business,1,NL,failed,0,2023-01-16,1,1,71,1060660.05,8,45.0,39.02
1352,"Johnston, Coleman and Scott",business,1,CH,verified,0,2022-08-29,1,3,213,4021693.17,27,44.6,38.04
426,Wendy Warren,individual,1,AU,verified,0,2022-12-12,1,4,96,1469503.57,25,44.6,40.87
1608,"Browning, Jordan and Stout",business,1,SG,verified,0,2023-01-17,1,1,71,981659.95,15,44.6,37.15
1485,Wise-Ramos,business,1,CA,verified,0,2016-03-18,1,3,213,2927618.28,34,44.25,38.54
1031,Marshall-Perez,business,1,CH,verified,0,2022-03-08,1,1,71,2129238.1,10,44.25,38.29
961,"Hamilton, Ramsey and Crawford",business,1,SG,verified,0,2021-06-06,1,3,225,1748103.23,50,44.0,37.74
539,"Ferguson, Shaw and Jackson",business,1,DE,pending,0,2023-06-02,1,3,213,887052.0,46,44.0,40.64
1061,Taylor Ltd,business,1,DE,pending,0,2014-08-29,1,3,213,2409670.69,42,44.0,40.71
1424,Kelly Le,individual,1,GB,verified,0,2014-04-09,1,3,94,383025.3,42,44.0,33.01
756,Armstrong and Sons,business,1,SE,verified,0,2021-09-03,1,3,213,1416275.15,33,44.0,40.23
1680,Smith Inc,business,1,CA,verified,0,2018-08-11,1,3,213,1692368.88,28,44.0,40.44
834,Martin-Taylor,business,1,DE,verified,0,2017-11-07,1,2,142,2223751.01,25,44.0,38.11
647,"Burns, Nolan and Griffin",business,1,CA,verified,0,2014-08-10,1,2,142,2844541.98,23,44.0,37.03
721,Adams-Sanders,business,1,AU,verified,0,2015-07-31,1,2,142,4509238.96,21,44.0,37.12
537,King Ltd,business,1,GB,verified,0,2020-01-27,1,2,142,1180849.56,18,44.0,39.54
777,"Henderson, Bennett and Cole",business,1,NO,verified,0,2016-12-28,1,3,142,1601689.89,18,44.0,40.46
87,Smith PLC,business,1,FR,verified,0,2019-03-16,1,1,71,2838633.84,16,44.0,39.11
778,Lauren Ferguson,individual,1,US,verified,0,2017-02-02,1,4,92,69793.88,15,44.0,42.13
1081,Lindsay Smith,individual,1,DE,verified,0,2021-07-29,1,2,58,172503.89,15,44.0,34.55
1427,Lewis LLC,business,1,NL,pending,0,2017-08-13,1,3,71,825623.3,13,44.0,37.93
814,"Reyes, Lopez and Reid",business,1,GB,verified,0,2021-09-21,1,1,71,767297.49,12,44.0,38.52
941,Tony Taylor,individual,1,AE,verified,0,2022-02-26,2,4,92,88786.49,11,44.0,42.36
990,Mathis LLC,business,1,FR,verified,0,2021-02-22,1,1,71,684274.03,11,44.0,39.16
1119,Jennifer Sanford,individual,1,DE,expired,0,2017-01-16,1,3,69,59883.0,11,44.0,42.18
1161,Mariah Robles,individual,1,NO,verified,0,2014-03-23,1,4,69,41742.89,11,44.0,42.18
1468,Omar Price,individual,1,ZA,pending,0,2020-10-21,2,3,69,57052.09,10,44.0,42.2
1692,Ford-Olsen,business,1,SE,verified,0,2018-03-19,1,1,71,624771.09,10,44.0,37.64
1823,Johnson PLC,business,1,CH,expired,0,2017-06-08,1,2,71,176948.44,10,44.0,42.56
8,Wolfe LLC,business,1,IN,verified,0,2023-06-08,2,1,71,591410.03,9,44.0,37.64
320,Ann Foster,individual,1,SG,verified,0,2022-07-21,1,4,92,57678.79,9,44.0,42.22
329,Joshua Price,individual,1,NL,pending,0,2020-02-15,1,4,92,103711.87,9,44.0,41.07
572,Reeves Group,business,1,JP,verified,0,2017-06-11,1,1,71,578246.97,9,44.0,39.2
793,John Alvarez,individual,1,CA,verified,0,2019-08-30,1,4,92,73250.93,9,44.0,42.22
890,Lewis-Livingston,business,1,AU,verified,0,2018-03-13,1,1,71,1145805.94,9,44.0,37.7
1334,Marcia Johns,individual,1,BR,pending,0,2022-03-26,2,4,92,99281.45,9,44.0,41.18
421,Nancy Williams,individual,1,SG,verified,0,2016-09-23,1,2,46,58375.72,8,44.0,42.5
446,"Wise, Lamb and Martin",business,1,DE,expired,0,2016-04-06,1,3,71,224836.18,8,44.0,42.45
606,Laurie Sanchez,individual,1,AU,verified,0,2019-05-30,1,2,46,28899.21,8,44.0,41.47
701,Natalie Smith,individual,1,FR,verified,0,2016-02-10,1,4,69,51954.62,8,44.0,42.25
1496,Kyle Watson,individual,1,AU,verified,0,2020-12-25,1,2,46,35735.58,8,44.0,42.25
1600,Tiffany Perez,individual,1,NL,verified,0,2018-03-25,1,3,69,79577.09,8,44.0,41.08
323,"Bentley, Rodriguez and Hall",business,1,SE,verified,0,2017-01-09,1,1,71,1180055.01,7,44.0,38.63
393,Duran LLC,business,1,JP,pending,0,2014-12-26,1,2,71,173411.53,7,44.0,40.49
579,Lauren Robles,individual,1,FR,verified,0,2014-05-12,1,2,46,37012.6,7,44.0,42.29
996,Courtney Chapman,individual,1,SG,pending,0,2021-05-16,1,2,46,41326.97,7,44.0,42.29
1414,Louis Green,individual,1,GB,verified,0,2016-06-11,1,2,46,39326.17,7,44.0,42.57
1840,Nicholas Waters,individual,1,SG,failed,0,2018-02-01,1,3,46,83834.67,7,44.0,41.17
140,Courtney Gonzalez,individual,1,NO,verified,0,2016-01-15,1,1,23,10906.61,6,44.0,42.33
182,Ashley Weiss,individual,1,CA,verified,0,2015-02-01,1,2,46,72654.21,6,44.0,40.6
963,Denise Griffin,individual,1,SG,verified,0,2016-03-22,1,3,69,65156.89,6,44.0,42.33
1770,Adam Wong,individual,1,SG,verified,0,2023-02-26,1,3,69,53111.99,6,44.0,42.33
108,Brittany Spears,individual,1,MX,verified,0,2014-01-16,2,1,23,30764.69,5,44.0,42.4
344,William Huerta,individual,1,CA,verified,0,2023-03-02,1,2,46,22375.61,5,44.0,42.4
427,Helen Hardin,individual,1,NO,verified,0,2021-02-19,1,3,46,39357.35,5,44.0,42.4
625,Norman Gibbs,individual,1,DE,pending,0,2018-09-14,1,3,69,50727.46,5,44.0,42.4
1093,Rebekah Greene,individual,1,NL,verified,0,2023-03-24,1,2,46,40094.79,5,44.0,42.4
1773,Robert Dalton,individual,1,CA,verified,0,2016-05-22,1,3,46,47116.83,5,44.0,42.4
895,Valerie Moore,individual,1,JP,verified,0,2016-06-03,1,2,46,44360.75,4,44.0,42.5
901,Mary Thompson,individual,1,SG,verified,0,2014-03-10,1,2,46,38734.49,4,44.0,42.5
1443,Nicole Meyer,individual,1,CA,verified,0,2020-02-22,1,1,23,39711.71,4,44.0,42.5
1798,Kevin Hernandez,individual,1,CA,verified,0,2019-04-08,1,2,46,26850.4,4,44.0,42.5
1899,Brian Williams,individual,1,ZA,verified,0,2015-06-23,2,1,23,28101.77,4,44.0,39.9
234,Tammy French,individual,1,IN,failed,0,2014-04-17,2,2,46,38597.59,3,44.0,42.67
530,Michael Cooper,individual,1,FR,verified,0,2021-02-19,1,1,23,9827.89,3,44.0,42.67
767,James Flores,individual,1,CH,failed,0,2016-03-20,1,1,23,24716.49,3,44.0,42.67
770,Jenna Wilson,individual,1,KE,verified,0,2018-04-06,3,1,23,21754.51,3,44.0,42.67
1308,David Maynard,individual,1,JP,pending,0,2017-09-20,1,1,23,20045.44,3,44.0,42.67
1683,Gene Castro,individual,1,SG,expired,0,2023-03-29,1,2,46,31119.36,3,44.0,42.67
1951,Anita Myers,individual,1,US,pending,0,2014-01-04,1,1,23,22217.44,3,44.0,42.67
155,Denise Jones,individual,1,AU,verified,0,2023-01-29,1,1,23,23281.05,2,44.0,43.0
332,Mary Bass,individual,1,DE,pending,0,2021-09-06,1,1,23,23339.38,2,44.0,43.0
1020,Julian Frost,individual,1,US,verified,0,2022-01-16,1,2,46,40421.03,2,44.0,43.0
1309,Miss Nicole Taylor,individual,1,JP,verified,0,2021-06-29,1,2,46,37165.44,2,44.0,44.0
1968,Rebecca Martin,individual,1,DE,verified,0,2016-09-12,1,1,23,21355.68,2,44.0,43.0
1411,Carrie Bray,individual,1,CA,verified,0,2021-09-08,1,1,23,37224.48,1,44.0,44.0
1498,Tara Shea,individual,1,US,failed,0,2020-04-17,1,1,23,24483.91,1,44.0,44.0
1918,Adrian Patterson,individual,1,FR,verified,0,2022-10-27,1,3,71,2545023.46,13,43.75,40.9
843,Megan Burns,individual,1,DE,verified,0,2020-10-15,1,3,71,2071508.04,11,43.75,40.7
584,"Fuller, Harvey and Randall",business,1,CA,expired,0,2016-06-20,1,3,213,2065353.26,51,43.6,39.35
632,Aguilar-Berry,business,1,DE,failed,0,2017-12-23,1,4,284,3201672.25,38,43.6,37.44
1244,Perry PLC,business,1,CA,verified,0,2023-10-20,1,2,142,683898.02,35,43.6,40.02
1391,"Murray, Matthews and Johnson",business,1,JP,verified,0,2015-03-26,1,3,142,17411017.5,31,43.6,36.97
